id,distance
7,0.7533284425735474
2,0.7520610094070435
8,0.7515233755111694
5,0.745285153388977
6,0.7450932264328003
4,0.7299152612686157
3,0.7294720411300659
1,0.7174682021141052
9,0.7160009145736694
10,0.687300443649292
0,0.5013980865478516
18,0.430484414100647
17,0.4296867549419403
19,0.4174208641052246
16,0.4137036204338074
20,0.399562269449234
14,0.36883363127708435
12,0.36781445145606995
15,0.3635979890823364
13,0.363075315952301
