id,distance
63,0.6575673222541809
49,0.5786951184272766
54,0.5726446509361267
58,0.5701968669891357
64,0.5685884952545166
61,0.553245484828949
50,0.5446842312812805
59,0.5309250354766846
36,0.5288219451904297
37,0.500126302242279
62,0.490586519241333
55,0.48982223868370056
28,0.47153764963150024
53,0.4663269817829132
9,0.4430772662162781
52,0.44278255105018616
10,0.42899662256240845
19,0.42686527967453003
48,0.42236900329589844
47,0.4209354519844055
