id,distance
9,0.8306925892829895
10,0.8187248706817627
8,0.8088936805725098
7,0.7942674160003662
6,0.7420178055763245
5,0.7140524983406067
2,0.71336829662323
3,0.7032098174095154
4,0.6911690831184387
1,0.6799533367156982
43,0.6211544275283813
44,0.612613320350647
28,0.5952258706092834
29,0.5856096148490906
42,0.5848900675773621
36,0.5679718255996704
19,0.5678931474685669
27,0.5663192272186279
20,0.5660858154296875
37,0.5650553107261658
